year,Name,Artists,Album_x,uris,acousticness,liveness,loudness,danceability,energy,speechiness,instrumentalness,tempo,valence,Path,Emotion
2017,if by chance,Ruth B.,Safe Haven,21dpBHPTV7ythCHBI6Slcw,0.881,0.0933,-8.099,0.405,0.279,0.0334,0.0,119.85,0.256,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Ruth B. - If By Chance.mp3,Sad
2015,superficial love,Ruth B.,The Intro,5hwh37sTi84MVhCBMWzhGE,0.928,0.0818,-9.162,0.477,0.242,0.0529,0.0,43.509,0.488,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Ruth B. - Superficial Love.mp3,Sad
2020,that's us,Anson Seabra,Songs I Wrote in My Bedroom,7sTDqaGUr9NM8NHQ5SNHi1,0.968,0.137,-15.399,0.621,0.108,0.0493,1.67e-05,129.285,0.204,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Anson Seabra - That_s Us.mp3,Sad
2012,medicine,Daughter,Wild Youth,4TxJQDtvYHJcOBH6ONi6q2,0.106,0.572,-12.439,0.166,0.298,0.032,0.206,78.437,0.207,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Daughter - Medicine.mp3,Sad
2018,water fountain,Alec Benjamin,Narrated For You,4IhKLu7Vk3j2TLmnFPl6To,0.388,0.087,-5.572,0.723,0.504,0.0392,7.4e-05,133.975,0.551,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Alec Benjamin - Water Fountain.mp3,Sad
2018,i don't want you back,AJ Mitchell,Hopeful,38nKfxyRrjYfx0ODX1W5yB,0.591,0.0959,-6.486,0.613,0.347,0.034,0.0,109.764,0.25,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\AJ Mitchell - I Don_t Want You Back.mp3,Sad
2013,oceans (where feet may fail),"Hillsong UNITED,TAYA",Zion (Deluxe Edition),5Mw9bXG1dLNhbjofkVS2oR,0.508,0.108,-10.187,0.262,0.361,0.0333,0.00268,126.786,0.056,"\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Hillsong UNITED, TAYA - Oceans (Where Feet May Fail).mp3",Sad
2011,not over you,Gavin DeGraw,Sweeter,6j7hih15xG2cdYwIJnQXsq,0.255,0.181,-4.592,0.63,0.894,0.0544,0.0,142.051,0.364,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Gavin DeGraw - Not Over You.mp3,Sad
2016,deep end,Birdy,Beautiful Lies,555CH6CnGJRqO37pqA30vW,0.761,0.0783,-8.513,0.455,0.296,0.0399,0.0,171.744,0.31,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Birdy - Deep End.mp3,Sad
2021,deja vu,Olivia Rodrigo,SOUR,6HU7h9RYOaPRFeh0R3UeAr,0.584,0.37,-7.222,0.442,0.612,0.112,5.7e-06,180.917,0.178,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Olivia Rodrigo - deja vu.mp3,Sad
2021,deja vu,Olivia Rodrigo,SOUR,6HU7h9RYOaPRFeh0R3UeAr,0.584,0.37,-7.222,0.442,0.612,0.112,5.7e-06,180.917,0.178,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\CalmSongs\Olivia Rodrigo - deja vu.mp3,Calm
2005,before he cheats,Carrie Underwood,Some Hearts,0ZUo4YjG4saFnEJhdWp9Bt,0.271,0.119,-3.318,0.519,0.749,0.0405,0.0,147.905,0.29,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Carrie Underwood - Before He Cheats.mp3,Sad
2018,out of love,Alessia Cara,The Pains Of Growing,4WzhjxvLP95y7AMDy0Atwb,0.8,0.249,-9.249,0.481,0.267,0.0339,0.0,117.64,0.137,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Alessia Cara - Out Of Love.mp3,Sad
2012,you said you'd grow old with me,Michael Schulte,Wide Awake,41WTP0gosjYD74B06uS2tL,0.905,0.0935,-7.044,0.531,0.347,0.0345,0.0,114.441,0.289,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Michael Schulte - You Said You_d Grow Old With Me.mp3,Sad
2012,they don't know about us,One Direction,Take Me Home (Expanded Edition),6M31fPFCYB8Job3MCjjrDV,0.126,0.0978,-6.131,0.514,0.727,0.0492,0.0,147.917,0.37,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\One Direction - They Don_t Know About Us.mp3,Sad
2014,18,One Direction,FOUR (Deluxe),3JjnGLK8IxkNLvo8Lb3KOM,0.22,0.119,-7.76,0.681,0.582,0.0313,0.0,124.038,0.221,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\One Direction - 18.mp3,Sad
2012,when i was your man,Bruno Mars,Unorthodox Jukebox,0nJW01T7XtvILxQgC5J7Wh,0.932,0.088,-8.648,0.612,0.28,0.0434,0.0,72.795,0.387,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Bruno Mars - When I Was Your Man.mp3,Sad
2013,skinny love,Birdy,Fire Within,1oBDaufG8Arkz3t52UbiQi,0.952,0.118,-8.485,0.379,0.29,0.051,0.00106,166.467,0.169,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Birdy - Skinny Love.mp3,Sad
2014,say something,"A Great Big World,Christina Aguilera",Is There Anybody Out There?,6Vc5wAMmXdKIAM7WUoEb7N,0.857,0.0913,-8.822,0.407,0.147,0.0355,2.89e-06,141.284,0.0765,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\A Great Big World - Say Something.mp3,Sad
2014,say something,"A Great Big World,Christina Aguilera",Is There Anybody Out There?,6Vc5wAMmXdKIAM7WUoEb7N,0.857,0.0913,-8.822,0.407,0.147,0.0355,2.89e-06,141.284,0.0765,"\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\A Great Big World, Christina Aguilera - Say Something.mp3",Sad
2014,say something,A Great Big World,Is There Anybody Out There?,2fPb58e6f8KxejYDCaARwS,0.872,0.0816,-7.571,0.447,0.158,0.036,1.58e-06,140.942,0.142,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\A Great Big World - Say Something.mp3,Sad
2014,say something,A Great Big World,Is There Anybody Out There?,2fPb58e6f8KxejYDCaARwS,0.872,0.0816,-7.571,0.447,0.158,0.036,1.58e-06,140.942,0.142,"\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\A Great Big World, Christina Aguilera - Say Something.mp3",Sad
2016,already gone,Sleeping At Last,"Covers, Vol. 2",5zCunX8URvLoBHlg1Fnjv6,0.954,0.108,-9.997,0.418,0.248,0.0451,4.21e-06,130.953,0.298,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Sleeping At Last - Already Gone.mp3,Sad
2017,if this is love,Ruth B.,Safe Haven,359ofvoEja4de0XjzUL3D5,0.592,0.124,-4.393,0.279,0.454,0.0339,0.0,178.596,0.212,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Ruth B. - If This is Love.mp3,Sad
2021,favorite crime,Olivia Rodrigo,SOUR,5JCoSi02qi3jJeHdZXMmR8,0.866,0.147,-10.497,0.369,0.272,0.0364,0.0,172.929,0.218,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Olivia Rodrigo - favorite crime.mp3,Sad
2021,favorite crime,Olivia Rodrigo,SOUR,5JCoSi02qi3jJeHdZXMmR8,0.866,0.147,-10.497,0.369,0.272,0.0364,0.0,172.929,0.218,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\CalmSongs\Olivia Rodrigo - favorite crime.mp3,Calm
2021,"1 step forward, 3 steps back",Olivia Rodrigo,SOUR,4wcBRRpIfesgcyUtis7PEg,0.941,0.126,-12.627,0.473,0.203,0.102,0.0,168.884,0.419,"\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Olivia Rodrigo - 1 step forward, 3 steps back.mp3",Sad
2019,years,Astrid S,Down Low,5WEAZtjEufELtaxqYcqCJg,0.855,0.0952,-7.907,0.664,0.285,0.0342,0.0,124.148,0.256,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Astrid S - Years.mp3,Sad
2020,"i miss you, i’m sorry",Gracie Abrams,minor,4nyF5lmSziBAt7ESAUjpbx,0.731,0.124,-6.405,0.445,0.455,0.0575,1.47e-06,109.885,0.151,"\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Gracie Abrams - I miss you, I’m sorry.mp3",Sad
2015,love me or leave me,Little Mix,Get Weird (Expanded Edition),1n73Qe6oEprLsUNHXET2pb,0.566,0.0888,-6.823,0.437,0.351,0.0313,0.0,68.659,0.383,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Little Mix - Love Me or Leave Me.mp3,Sad
2019,falling like the stars,James Arthur,Falling Like The Stars,15xWRPHQMeqgdkGzInx3PY,0.823,0.11,-9.538,0.296,0.351,0.0352,1.45e-06,177.06,0.19,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\James Arthur - Falling Like The Stars.mp3,Sad
2019,leaving my love behind,Lewis Capaldi,Divinely Uninspired To A Hellish Extent (Extended Edition),1NxHgM5nOnmqi3KUVLbaIw,0.65,0.0862,-4.836,0.409,0.446,0.0317,0.0,75.638,0.135,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Lewis Capaldi - Leaving My Love Behind.mp3,Sad
2020,walked through hell,Anson Seabra,Walked Through Hell,6c7N5N7amAOpeMykjlovjI,0.664,0.104,-11.092,0.508,0.404,0.0788,0.0,81.713,0.129,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Anson Seabra - Walked Through Hell.mp3,Sad
2019,one,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,5C1TucCRf4Vjjree1OItyv,0.834,0.128,-7.085,0.708,0.339,0.0409,0.0,117.995,0.512,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Lewis Capaldi - One.mp3,Sad
2017,just friends,Ally Barron,Just Friends,6C8YCzxgqxCC2ZnBNWmCOW,0.74,0.088,-15.505,0.358,0.114,0.058,3.75e-06,80.612,0.242,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Ally Barron - Just Friends.mp3,Sad
2020,wrong direction,Hailee Steinfeld,Half Written Story,5Qsp8mtshe70DX7EYbWZGo,0.472,0.157,-9.017,0.39,0.388,0.0355,0.0,72.934,0.187,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Hailee Steinfeld - Wrong Direction.mp3,Sad
2021,what they'll say about us,FINNEAS,Optimist,4W1gUkq2TAOOFCBet3i3WR,0.88,0.116,-13.036,0.538,0.318,0.0417,7.28e-05,144.988,0.0897,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\FINNEAS - What They_ll Say About Us.mp3,Sad
2018,where i stand,Mia Wray,Midnight Sun (Original Motion Picture Soundtrack),69aRqqcNYSCWEF4voEZ4Sv,0.955,0.185,-12.403,0.432,0.107,0.0358,1.08e-05,109.589,0.235,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Mia Wray - Where I Stand.mp3,Sad
2021,ghost town,Benson Boone,GHOST TOWN,135Lf4Q0CzlMNfOxbEUsLH,0.389,0.102,-10.064,0.391,0.335,0.0763,0.0,174.185,0.116,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Benson Boone - GHOST TOWN.mp3,Sad
2019,moral of the story,Ashe,Moral of the Story,2nC3QhMI9reBIOWutbU3Tj,0.587,0.102,-8.624,0.572,0.406,0.0427,4.48e-06,119.812,0.265,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Ashe - Moral of the Story.mp3,Sad
2004,because of you,Kelly Clarkson,Breakaway,0gJvqi9QyASOCtJu99tytc,0.248,0.124,-5.284,0.587,0.583,0.0313,0.0,139.92,0.15,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Kelly Clarkson - Because of You.mp3,Sad
2017,the night we met (13 reasons why),Nath Brooks,Take Me Back To The Night We Met,7gUuGkxbxxbDdixMQl50EW,0.953,0.0958,-8.542,0.293,0.326,0.0308,2.68e-06,93.724,0.207,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Nath Brooks - The Night We Met (13 Reasons Why).mp3,Sad
2019,grace,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,0pEkK8MqbmGSX7fT8WLMbR,0.435,0.165,-5.848,0.722,0.565,0.0335,0.0,104.483,0.488,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Lewis Capaldi - Grace.mp3,Sad
2021,strange,Celeste,Not Your Muse (Deluxe),7sq2z9oX2S0CvgTqCZ0ko4,0.934,0.121,-9.883,0.286,0.0847,0.0397,6.94e-06,70.743,0.112,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Celeste - Strange.mp3,Sad
2022,why'd you leave?,Sik World,Why'd You Leave?,7uWalFOkvzFZjPou2mcb8C,0.357,0.144,-7.895,0.728,0.707,0.485,3.81e-06,84.968,0.286,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Sik World - Why_d You Leave.mp3,Sad
2017,this town,Niall Horan,Flicker (Deluxe),0qvzXomUDJVaUboy2wMfiS,0.712,0.116,-8.467,0.677,0.401,0.0308,0.0,111.825,0.195,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Niall Horan - This Town.mp3,Sad
2017,this town,Niall Horan,Flicker (Deluxe),0qvzXomUDJVaUboy2wMfiS,0.712,0.116,-8.467,0.677,0.401,0.0308,0.0,111.825,0.195,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\CalmSongs\Niall Horan - This Town.mp3,Calm
2008,chasing pavements,Adele,19,0Z5ok0QLLttAKsujOZYOXf,0.291,0.111,-6.092,0.616,0.47,0.0253,0.0,80.03,0.325,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Adele - Chasing Pavements.mp3,Sad
2018,baby you're worth it,Kina,Baby You're Worth It,6vJ6FR4WtlKSxe8lmh3F1C,0.685,0.105,-15.884,0.695,0.253,0.0461,0.14,120.033,0.264,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Kina - Baby You_re Worth It.mp3,Sad
2022,falling apart,"Aro Rose,Poynt Blank",Damaged,6Qj5YL05YaTLdFXCPSo3xG,0.125,0.237,-7.021,0.466,0.593,0.0771,0.0,149.906,0.19,"\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Aro Rose, Poynt Blank - Falling Apart.mp3",Sad
2016,spirits,The Strumbellas,Hope,1VyiUi0mRnSKgtHa5dBoUd,0.17,0.113,-6.075,0.556,0.657,0.0265,0.0,80.529,0.79,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\The Strumbellas - Spirits.mp3,Sad
2016,spirits,The Strumbellas,Hope,1VyiUi0mRnSKgtHa5dBoUd,0.17,0.113,-6.075,0.556,0.657,0.0265,0.0,80.529,0.79,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\The Strumbellas - Spirits.mp3,Angry
2019,mary on a cross,Ghost,Seven Inches Of Satanic Panic,2HZLXBOnaSRhXStMLrq9fD,0.000235,0.103,-4.469,0.466,0.9,0.0447,0.00104,130.02,0.561,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Ghost - Mary On A Cross.mp3,Sad
2022,toxic,BoyWithUke,Serotonin Dreams,3M214U0mwSm041GsQR3nrO,0.749,0.264,-5.677,0.609,0.619,0.311,0.0,179.71,0.689,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\BoyWithUke - Toxic.mp3,Sad
2022,toxic,BoyWithUke,Serotonin Dreams,3M214U0mwSm041GsQR3nrO,0.749,0.264,-5.677,0.609,0.619,0.311,0.0,179.71,0.689,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\BoyWithUke - Toxic.mp3,Angry
2022,toxic,BoyWithUke,Toxic,2gQPv5jvVPqU2a9HhMNO1v,0.835,0.461,-6.627,0.594,0.612,0.363,0.0,179.629,0.687,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\BoyWithUke - Toxic.mp3,Sad
2022,toxic,BoyWithUke,Toxic,2gQPv5jvVPqU2a9HhMNO1v,0.835,0.461,-6.627,0.594,0.612,0.363,0.0,179.629,0.687,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\BoyWithUke - Toxic.mp3,Angry
2022,toxic,YOUNGX777,TOXIC,7mlagGXcvSapZdWesGpmdS,0.0193,0.365,-5.97,0.449,0.923,0.082,0.869,143.744,0.616,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\YOUNGX777 - TOXIC.mp3,Angry
2021,toxic,BoyWithUke,Serotonin Dreams,3M214U0mwSm041GsQR3nrO,0.749,0.264,-5.677,0.609,0.619,0.311,0.0,179.71,0.689,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\BoyWithUke - Toxic.mp3,Sad
2021,toxic,BoyWithUke,Serotonin Dreams,3M214U0mwSm041GsQR3nrO,0.749,0.264,-5.677,0.609,0.619,0.311,0.0,179.71,0.689,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\BoyWithUke - Toxic.mp3,Angry
2021,toxic,BoyWithUke,Toxic,2gQPv5jvVPqU2a9HhMNO1v,0.835,0.461,-6.627,0.594,0.612,0.363,0.0,179.629,0.687,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\BoyWithUke - Toxic.mp3,Sad
2021,toxic,BoyWithUke,Toxic,2gQPv5jvVPqU2a9HhMNO1v,0.835,0.461,-6.627,0.594,0.612,0.363,0.0,179.629,0.687,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\BoyWithUke - Toxic.mp3,Angry
2021,toxic,YOUNGX777,TOXIC,7mlagGXcvSapZdWesGpmdS,0.0193,0.365,-5.97,0.449,0.923,0.082,0.869,143.744,0.616,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\YOUNGX777 - TOXIC.mp3,Angry
2021,until i found you,Stephen Sanchez,Until I Found You,0T5iIrXA4p5GsubkhuBIKV,0.727,0.174,-6.05,0.539,0.508,0.0288,0.0,101.358,0.227,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Stephen Sanchez - Until I Found You.mp3,Sad
2015,space song,Beach House,Depression Cherry,1ujxjsoNvh4XgS2fUNwkZ2,0.218,0.144,-7.105,0.509,0.79,0.0293,0.125,147.073,0.625,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Beach House - Space Song.mp3,Sad
2015,past lives,Farizki,Past Lives,5kZtNsNOOm3Dp5pClPUEhj,0.917,0.429,-12.445,0.733,0.347,0.0349,0.139,115.931,0.216,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Farizki - Past Lives.mp3,Sad
2021,about you,Sik World,Still Lost 2,74WKPbLlT4hrlNBj0cmR33,0.107,0.163,-11.402,0.732,0.38,0.152,9.53e-05,143.897,0.162,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Sik World - About You.mp3,Sad
2021,about you,Sik World,About You,3t9nJ079F1nheAdUqijyWe,0.0886,0.172,-9.088,0.729,0.441,0.135,8.67e-05,143.935,0.186,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Sik World - About You.mp3,Sad
2023,ride slow,Sik World,Ride Slow,2q4v383nCj1GCBCqEmo0gI,0.202,0.126,-9.783,0.786,0.435,0.0403,2.37e-05,119.999,0.319,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Sik World - Ride Slow.mp3,Sad
2023,sorry to myself,Sik World,Sorry To Myself,5qDW65tq5kOm1Q88O0q2LP,0.165,0.111,-9.488,0.768,0.519,0.305,0.0,120.037,0.135,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Sik World - Sorry To Myself.mp3,Sad
2023,let me burn,Sik World,Let Me Burn,1knl2FmHOXNQSOZMOqt13b,0.368,0.326,-11.57,0.778,0.383,0.358,7.01e-06,150.027,0.227,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Sik World - Let Me Burn.mp3,Sad
2017,depressed,Leanboys,Depressed,5V2zkdP7nOmnSOhTD7TXy8,0.854,0.0902,-14.154,0.892,0.24,0.14,0.000137,109.973,0.42,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Leanboys - Depressed.mp3,Sad
2022,so alone,Midnight Son of GOD 82020,So Alone,2pm1JYNmxdt3fJt8VVG8iW,0.769,0.119,-9.276,0.576,0.399,0.419,4.69e-05,91.583,0.434,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Midnight Son of GOD 82020 - So Alone.mp3,Sad
2019,my girl,"Tomorrow,Shiloh Dynasty",Last Love 5,55GBAYnFVVWFrlsepfCH1V,0.115,0.0846,-12.884,0.954,0.23,0.174,0.441,113.607,0.128,"\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Tomorrow, Shiloh Dynasty - My Girl.mp3",Sad
2018,walk away,"SadBoyProlific,Aiko,Teqkoi",Natsukashii,6mhMFztI38c0CZr8CEnPrD,0.761,0.0993,-14.13,0.641,0.373,0.44,0.0,100.268,0.282,"\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\SadBoyProlific, Aiko, Teqkoi - Walk Away.mp3",Sad
2020,tired,Anke Richards,Tired,1zXmt0xvYSLy7iacRYYgMl,0.794,0.458,-12.52,0.654,0.327,0.0885,4.52e-06,99.389,0.327,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Anke Richards - Tired.mp3,Sad
2020,off the deep end,fenekot,Off the Deep End,3uT8HUDRNsFIRKiT3gaiPh,0.73,0.359,-10.622,0.885,0.301,0.0482,0.107,122.025,0.488,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\fenekot - Off the Deep End.mp3,Sad
2017,lie,NF,Perception,07FkzikE6FuHIa8Ma7zJGc,0.161,0.246,-6.419,0.513,0.661,0.24,0.0,94.791,0.179,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\DOLL - Lie.mp3,Sad
2017,lie,NF,Perception,07FkzikE6FuHIa8Ma7zJGc,0.161,0.246,-6.419,0.513,0.661,0.24,0.0,94.791,0.179,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\NF - Lie.mp3,Sad
2017,lie,DOLL,Lie,58IzujJ8bK1rF80E5Rwt0q,0.0334,0.0947,-7.807,0.288,0.605,0.0478,0.0,186.008,0.127,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\DOLL - Lie.mp3,Sad
2017,lie,DOLL,Lie,58IzujJ8bK1rF80E5Rwt0q,0.0334,0.0947,-7.807,0.288,0.605,0.0478,0.0,186.008,0.127,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\NF - Lie.mp3,Sad
2023,lie,NF,Perception,07FkzikE6FuHIa8Ma7zJGc,0.161,0.246,-6.419,0.513,0.661,0.24,0.0,94.791,0.179,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\DOLL - Lie.mp3,Sad
2023,lie,NF,Perception,07FkzikE6FuHIa8Ma7zJGc,0.161,0.246,-6.419,0.513,0.661,0.24,0.0,94.791,0.179,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\NF - Lie.mp3,Sad
2023,lie,DOLL,Lie,58IzujJ8bK1rF80E5Rwt0q,0.0334,0.0947,-7.807,0.288,0.605,0.0478,0.0,186.008,0.127,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\DOLL - Lie.mp3,Sad
2023,lie,DOLL,Lie,58IzujJ8bK1rF80E5Rwt0q,0.0334,0.0947,-7.807,0.288,0.605,0.0478,0.0,186.008,0.127,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\NF - Lie.mp3,Sad
2019,you don't want me anymore,"Snøw,Teqkoi",You Don't Want Me Anymore,0K4gxQ2u3545b0GAu85ObO,0.367,0.101,-12.525,0.685,0.23,0.0388,0.000971,96.085,0.0417,"\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Snøw, Teqkoi - You Don_t Want Me Anymore.mp3",Sad
2020,valentine in december,Swervex808,Valentine in December,7sykBdHVTkPisH9EHjjg9Y,0.601,0.0899,-13.115,0.869,0.285,0.134,0.0,117.881,0.741,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Swervex808 - Valentine in December.mp3,Sad
2019,loosing interest,"Sarah Meow,Shiloh","Safe, Pt. 2",4Yxa7d6oxH63RiL8YvnVHO,0.64,0.122,-9.674,0.892,0.26,0.0678,0.757,114.012,0.431,"\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Sarah Meow, Shiloh - Loosing Interest.mp3",Sad
2020,tell me pretty lies,Yusei,Tell Me Pretty Lies,64XGKpzNUEBskFPdMAjeEU,0.962,0.115,-15.572,0.627,0.316,0.314,0.91,114.643,0.124,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Yusei - Tell Me Pretty Lies.mp3,Sad
2020,pray,Jaden Hossler,Pray,4zcVQvCRJRafP6JtLGyy7R,0.0868,0.557,-7.836,0.552,0.333,0.027,0.0,139.657,0.274,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\jxdn - Pray.mp3,Sad
2018,nobody cares,Kina,Nobody Cares,4CALLtGlZBwdpfQvMQvhH2,0.725,0.279,-15.618,0.657,0.159,0.0395,0.73,100.018,0.0833,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Kina - Nobody Cares.mp3,Sad
2019,i know you so well,"Sarah Meow,Shiloh",Safe.,2vFMVP1Jo4LSO30RJO4Y7i,0.893,0.112,-11.686,0.638,0.114,0.136,0.341,113.648,0.419,"\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Sarah Meow, Shiloh - I Know You so Well.mp3",Sad
2016,7 years,Lukas Graham,Lukas Graham,5kqIPrATaCc2LqxVWzQGbk,0.287,0.391,-5.829,0.765,0.473,0.0514,0.0,119.992,0.34,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Lukas Graham - 7 Years.mp3,Sad
2016,7 years,Lukas Graham,Lukas Graham (Blue Album),0VQjTLPG8l3egUHmIxe265,0.291,0.389,-5.837,0.765,0.472,0.052,0.0,119.946,0.352,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Lukas Graham - 7 Years.mp3,Sad
2020,tell me why i'm waiting,"Lofi Fruits Music,Formal Chicken,Fets",Tell Me Why I'm Waiting,3LUnxvWq1LNYHvuoXz9k9L,0.832,0.105,-17.35,0.571,0.175,0.0977,0.781,62.875,0.189,"\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Lofi Fruits Music, Formal Chicken, Fets - Tell Me Why I_m Waiting.mp3",Sad
2020,if you leave,Sky McCreery,If You Leave,57Bng4jEHErOHFxJeVLRdg,0.906,0.241,-14.119,0.562,0.0832,0.0688,0.000341,134.462,0.0624,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Sky McCreery - If You Leave.mp3,Sad
2018,you broke my heart again,"Teqkoi,Aiko",You Broke My Heart Again,3jZDWsoxRHzzp3DYV8qeXE,0.956,0.195,-15.685,0.55,0.143,0.241,0.0,74.918,0.224,"\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Teqkoi, Aiko - You Broke My Heart Again.mp3",Sad
